rv	tajimas_d	bgc_related	gene_length	length_cat
Rv0416	-0.974885020906	True	207	all
Rv2199c	-1.18537248625	False	420	all
Rv3566c	-1.41491377616	False	852	middle_50_percentile
Rv3566c	-1.41491377616	False	852	all
Rv3288c	-1.41836364246	False	414	all
Rv0008c	-1.60860455536	False	438	all
Rv1322A	-1.07428667316	False	459	all
Rv0990c	-0.319644944655	False	657	middle_50_percentile
Rv0990c	-0.319644944655	False	657	all
Rv1338	-1.61581479387	False	816	middle_50_percentile
Rv1338	-1.61581479387	False	816	all
Rv1379	-1.19606660416	True	582	middle_50_percentile
Rv1379	-1.19606660416	True	582	all
Rv3228	-1.77693548416	False	993	middle_50_percentile
Rv3228	-1.77693548416	False	993	all
Rv2256a	-1.07428667316	False	195	all
Rv3179	-1.6195432229	False	1290	all
Rv3178	-1.43641559818	False	360	all
Rvns01	-1.08147996858	False	307	all
Rv2883c	-1.55481535039	False	786	middle_50_percentile
Rv2883c	-1.55481535039	False	786	all
Rv1699	-1.75560101612	False	1761	all
Rv1385	-1.63067101592	True	825	middle_50_percentile
Rv1385	-1.63067101592	True	825	all
Rv0382c	-1.08147996152	False	540	middle_50_percentile
Rv0382c	-1.08147996152	False	540	all
Rv2139	-0.799971843163	False	1074	middle_50_percentile
Rv2139	-0.799971843163	False	1074	all
Rv3177	-1.4231279994	False	861	middle_50_percentile
Rv3177	-1.4231279994	False	861	all
Rv1380	-1.94199234317	True	960	middle_50_percentile
Rv1380	-1.94199234317	True	960	all
Rv3175	-1.298800682	False	1488	all
Rv3174	-0.727874297008	False	708	middle_50_percentile
Rv3174	-0.727874297008	False	708	all
Rv0740	-0.796789064434	False	528	all
Rv2520c	-1.34814662564	False	228	all
Rv2778c	-1.61953088388	False	471	all
Rv3376	-1.28057055433	False	654	middle_50_percentile
Rv3376	-1.28057055433	False	654	all
Rv3371	-1.62193082328	False	1341	all
Rv1099c	-1.0555442583	False	1089	middle_50_percentile
Rv1099c	-1.0555442583	False	1089	all
Rv3556c	-1.55067868485	False	1161	middle_50_percentile
Rv3556c	-1.55067868485	False	1161	all
Rv3546	-1.72863582115	False	1176	middle_50_percentile
Rv3546	-1.72863582115	False	1176	all
Rv1323	-1.90862269346	False	1170	middle_50_percentile
Rv1323	-1.90862269346	False	1170	all
Rv1443c	-1.43264897939	False	486	all
Rv0243	-1.98337131553	False	1323	all
Rv1590	-1.26356490908	False	240	all
Rv0456c	-1.38232445803	False	915	middle_50_percentile
Rv0456c	-1.38232445803	False	915	all
Rv2609c	-1.40890802528	True	1056	middle_50_percentile
Rv2609c	-1.40890802528	True	1056	all
Rv0482	-1.95862792828	False	1110	middle_50_percentile
Rv0482	-1.95862792828	False	1110	all
Rv3696c	-2.0057107827	False	1554	all
Rv3164c	-1.43026421917	False	963	middle_50_percentile
Rv3164c	-1.43026421917	False	963	all
Rv3692	-2.01438949615	False	1077	middle_50_percentile
Rv3692	-2.01438949615	False	1077	all
Rv2349c	-1.36027462488	False	1527	all
Rv0213c	-1.89324300289	False	1314	all
Rv3518c	-1.71539275209	False	1197	middle_50_percentile
Rv3518c	-1.71539275209	False	1197	all
Rv2525c	-1.43264884842	False	723	middle_50_percentile
Rv2525c	-1.43264884842	False	723	all
Rv3534c	-1.60160613799	False	1041	middle_50_percentile
Rv3534c	-1.60160613799	False	1041	all
Rv0610c	-1.98024589391	False	1158	middle_50_percentile
Rv0610c	-1.98024589391	False	1158	all
Rv1124	-1.24993933268	False	951	middle_50_percentile
Rv1124	-1.24993933268	False	951	all
Rv3535c	-1.19774861781	False	912	middle_50_percentile
Rv3535c	-1.19774861781	False	912	all
Rv2874	-1.6233931962	False	2088	all
Rv1222	-1.36155969444	False	465	all
Rv0658c	-1.50948655651	False	717	middle_50_percentile
Rv0658c	-1.50948655651	False	717	all
Rv2459	-1.94427148577	False	1527	all
Rv0417	-1.61942920916	True	759	middle_50_percentile
Rv0417	-1.61942920916	True	759	all
Rv3568c	-1.28057055433	False	903	middle_50_percentile
Rv3568c	-1.28057055433	False	903	all
Rv3613c	-0.78236597277	False	162	all
Rv1362c	-1.01690213707	True	663	middle_50_percentile
Rv1362c	-1.01690213707	True	663	all
Rv2900c	-2.07816667154	False	2340	all
Rv3740c	-2.16241190209	False	1347	all
Rv0422c	-1.6239713087	True	798	middle_50_percentile
Rv0422c	-1.6239713087	True	798	all
Rv2068c	-1.8126879501	True	924	middle_50_percentile
Rv2068c	-1.8126879501	True	924	all
Rv3643	-0.792913864593	False	192	all
Rv0887c	-0.921510261558	False	459	all
Rv2578c	-0.741395561198	True	1023	middle_50_percentile
Rv2578c	-0.741395561198	True	1023	all
Rv2066	-2.02311987872	True	1527	all
Rv0827c	-1.28057053582	False	393	all
Rv2744c	-1.72201881521	False	813	middle_50_percentile
Rv2744c	-1.72201881521	False	813	all
Rv3753c	-0.984314989774	False	501	all
Rv0193c	-2.0869403145	False	1848	all
Rv1937	-1.89197351968	False	2520	all
Rv2104a	-0.792913864593	False	258	all
Rv1939	-1.34777630021	False	516	all
Rv2182c	-1.62676013346	False	744	middle_50_percentile
Rv2182c	-1.62676013346	False	744	all
Rv2732c	-1.5424267522	False	615	middle_50_percentile
Rv2732c	-1.5424267522	False	615	all
Rv3026c	-1.60844258604	False	915	middle_50_percentile
Rv3026c	-1.60844258604	False	915	all
Rv1621c	-1.63776849417	False	1584	all
Rv3897c	-1.56499383906	False	633	middle_50_percentile
Rv3897c	-1.56499383906	False	633	all
Rv2788	-1.61531004232	False	687	middle_50_percentile
Rv2788	-1.61531004232	False	687	all
Rv3195	-1.76437521934	False	1419	all
Rv2899c	0.355429868083	False	831	middle_50_percentile
Rv2899c	0.355429868083	False	831	all
Rv3197	-2.02908784597	False	1344	all
Rv3196	-1.70375896712	False	900	middle_50_percentile
Rv3196	-1.70375896712	False	900	all
Rv3310	-1.68570994224	False	900	middle_50_percentile
Rv3310	-1.68570994224	False	900	all
Rv0895	-2.05420184647	False	1518	all
Rv2926c	-1.03131325544	True	624	middle_50_percentile
Rv2926c	-1.03131325544	True	624	all
Rv1074c	-1.95863428563	False	1218	middle_50_percentile
Rv1074c	-1.95863428563	False	1218	all
Rv3723	-1.27489220617	False	765	middle_50_percentile
Rv3723	-1.27489220617	False	765	all
Rv2687c	-0.852192115901	False	714	middle_50_percentile
Rv2687c	-0.852192115901	False	714	all
Rvnr01	-2.06930994812	False	1537	all
Rv0866	-1.39129716506	False	426	all
Rv3119	-1.69249424062	False	444	all
Rv1738	-1.64872690589	False	285	all
Rv3554	-1.70076031939	False	2058	all
Rv2007c	-1.08147996858	False	345	all
Rv1887	-2.08042101018	False	1143	middle_50_percentile
Rv1887	-2.08042101018	False	1143	all
Rv3609c	-1.40890866224	False	609	middle_50_percentile
Rv3609c	-1.40890866224	False	609	all
Rv3356c	-1.40418528261	False	846	middle_50_percentile
Rv3356c	-1.40418528261	False	846	all
Rv1687c	-1.62674104943	False	768	middle_50_percentile
Rv1687c	-1.62674104943	False	768	all
Rv2447c	-2.02147322069	False	1464	all
Rv3607c	-0.792913864593	False	402	all
Rv0085	-2.03546322321	True	663	middle_50_percentile
Rv0085	-2.03546322321	True	663	all
Rv2860c	-1.7469898596	False	1374	all
Rv1878	-1.78702249363	False	1353	all
Rv2222c	-1.71543849006	False	1341	all
Rv2220	-1.71876009968	False	1437	all
Rv1966	-1.1627262039	False	1278	all
Rv2790c	-1.77061121135	False	1206	middle_50_percentile
Rv2790c	-1.77061121135	False	1206	all
Rv1627c	-1.79564667967	False	1209	middle_50_percentile
Rv1627c	-1.79564667967	False	1209	all
Rv3697A	-0.378222419659	False	225	all
Rv2642	-1.28057055052	False	381	all
Rv1390	-0.750831625401	True	333	all
Rv0881	-1.61046762207	False	867	middle_50_percentile
Rv0881	-1.61046762207	False	867	all
Rv0675	-1.84996884814	False	792	middle_50_percentile
Rv0675	-1.84996884814	False	792	all
Rv1597	-1.32209799502	False	759	middle_50_percentile
Rv1597	-1.32209799502	False	759	all
Rv0667	-2.18522675453	False	3519	all
Rv3457c	-2.08646820927	False	1044	middle_50_percentile
Rv3457c	-2.08646820927	False	1044	all
Rv1591	-1.77611974077	False	666	middle_50_percentile
Rv1591	-1.77611974077	False	666	all
Rv3049c	-1.49732078743	False	1575	all
Rv1714	-1.43264822789	False	813	middle_50_percentile
Rv1714	-1.43264822789	False	813	all
Rv1026	-1.64872971627	False	960	middle_50_percentile
Rv1026	-1.64872971627	False	960	all
Rv1025	-0.792913864593	False	468	all
Rv1024	-1.41729867595	False	687	middle_50_percentile
Rv1024	-1.41729867595	False	687	all
Rv0518	-1.42312816691	False	696	middle_50_percentile
Rv0518	-1.42312816691	False	696	all
Rv1717	-1.25223741091	False	351	all
Rv1021	-1.63773083678	False	978	middle_50_percentile
Rv1021	-1.63773083678	False	978	all
Rv0514	-1.62320425683	False	300	all
Rv1925	-1.05058198885	False	1863	all
Rv3801c	-1.45230735896	True	1914	all
Rv0517	-1.35161721288	False	1311	all
Rv0586	-1.64872690589	False	723	middle_50_percentile
Rv0586	-1.64872690589	False	723	all
Rv2505c	-1.75681789408	False	1644	all
Rv1193	-1.03073321669	False	1422	all
Rv0513	-1.42788386548	False	549	middle_50_percentile
Rv0513	-1.42788386548	False	549	all
Rv2000	-1.28477192872	False	1614	all
Rv2001	-1.94912409402	False	753	middle_50_percentile
Rv2001	-1.94912409402	False	753	all
Rv3433c	-1.8665484913	False	1422	all
Rv0594	-1.69632775232	False	1551	all
Rv0592	-2.11414500728	False	1527	all
Rv0591	-1.26724428263	False	1446	all
Rv3054c	-1.54241253586	False	555	middle_50_percentile
Rv3054c	-1.54241253586	False	555	all
Rv0589	-2.04402105397	False	1215	middle_50_percentile
Rv0589	-2.04402105397	False	1215	all
Rv0683	-1.37102290798	True	471	all
Rv0053	-0.792913864593	False	291	all
Rv0721	-1.54332973707	False	663	middle_50_percentile
Rv0721	-1.54332973707	False	663	all
Rv3458c	-1.41838010142	False	606	middle_50_percentile
Rv3458c	-1.41838010142	False	606	all
Rv0707	-1.60862931605	False	825	middle_50_percentile
Rv0707	-1.60862931605	False	825	all
Rv2890c	-1.86348453317	False	864	middle_50_percentile
Rv2890c	-1.86348453317	False	864	all
Rv3777	-0.838708321714	False	987	middle_50_percentile
Rv3777	-0.838708321714	False	987	all
Rv3776	-0.919747534281	False	1560	all
Rv3779	-2.24804427912	False	2001	all
Rv3460c	-1.28057055433	False	375	all
Rv0682	-0.666335301723	False	375	all
Rv3459c	-1.08147996858	False	420	all
Rv2325c	-1.53465780659	False	849	middle_50_percentile
Rv2325c	-1.53465780659	False	849	all
Rv3442c	-1.78095047956	False	456	all
Rv1200	-1.43264897939	False	1278	all
Rv0574c	-1.69246734939	False	1143	middle_50_percentile
Rv0574c	-1.69246734939	False	1143	all
Rv2412	-0.740356609152	False	261	all
Rv0351	-0.761324857757	False	708	middle_50_percentile
Rv0351	-0.761324857757	False	708	all
Rv0710	-1.28057055433	False	411	all
Rv2909c	-1.28057054243	False	489	all
Rv3314c	-1.81941429687	False	1284	all
Rv0478	-1.55067864869	False	675	middle_50_percentile
Rv0478	-1.55067864869	False	675	all
Rv3307	-1.05991807242	False	807	middle_50_percentile
Rv3307	-1.05991807242	False	807	all
Rv0913c	-1.88419720952	False	1509	all
Rv0383c	-1.24664498964	False	855	middle_50_percentile
Rv0383c	-1.24664498964	False	855	all
Rv3103c	-1.24659856424	False	438	all
Rv0118c	-1.39937428252	False	1749	all
Rv0389	-1.95199443677	True	1260	middle_50_percentile
Rv0389	-1.95199443677	True	1260	all
Rv1890c	-1.80073428013	False	612	middle_50_percentile
Rv1890c	-1.80073428013	False	612	all
Rv2951c	-1.01718756133	True	1146	middle_50_percentile
Rv2951c	-1.01718756133	True	1146	all
Rv2802c	-1.19378178684	False	1044	middle_50_percentile
Rv2802c	-1.19378178684	False	1044	all
Rv1112	-1.92404670741	False	1074	middle_50_percentile
Rv1112	-1.92404670741	False	1074	all
Rv2752c	-2.21183474566	False	1677	all
Rv1116	-1.08147996174	False	186	all
Rv1115	-1.513563139	False	699	middle_50_percentile
Rv1115	-1.513563139	False	699	all
Rv3092c	-1.78979533579	False	921	middle_50_percentile
Rv3092c	-1.78979533579	False	921	all
Rv0461	-1.5300669285	False	525	all
Rv2426c	-0.894230556421	False	876	middle_50_percentile
Rv2426c	-0.894230556421	False	876	all
Rv0463	-0.67788907747	False	294	all
Rv0466	-1.21855009492	False	795	middle_50_percentile
Rv0466	-1.21855009492	False	795	all
Rv2968c	-1.08147996858	False	633	middle_50_percentile
Rv2968c	-1.08147996858	False	633	all
Rv0757	-1.41364026995	False	744	middle_50_percentile
Rv0757	-1.41364026995	False	744	all
Rv0816c	-1.47082177766	False	423	all
Rv3786c	-1.60545159193	False	1224	middle_50_percentile
Rv3786c	-1.60545159193	False	1224	all
Rv2917	-1.95873362849	True	1881	all
Rv0246	-1.93464522853	False	1311	all
Rv0617	-1.37601783726	False	402	all
Rv1043c	-1.8115095646	False	1026	middle_50_percentile
Rv1043c	-1.8115095646	False	1026	all
Rv3923c	-1.74184557242	False	378	all
Rv0766c	-1.91892032008	False	1209	middle_50_percentile
Rv0766c	-1.91892032008	False	1209	all
Rv2870c	-1.53418864126	False	1242	middle_50_percentile
Rv2870c	-1.53418864126	False	1242	all
Rv0415	-1.49714330878	True	1023	middle_50_percentile
Rv0415	-1.49714330878	True	1023	all
Rv0423c	-1.84996538191	False	1644	all
Rv1938	-1.1724120315	False	1071	middle_50_percentile
Rv1938	-1.1724120315	False	1071	all
Rv3617	-1.8552005518	False	969	middle_50_percentile
Rv3617	-1.8552005518	False	969	all
Rv2740	-1.63774986112	False	450	all
Rv0134	-1.24866939828	False	903	middle_50_percentile
Rv0134	-1.24866939828	False	903	all
Rv3670	-1.61237137541	False	984	middle_50_percentile
Rv3670	-1.61237137541	False	984	all
Rv2214c	-1.68928855391	False	1779	all
Rv0392c	-2.14201547757	True	1413	all
Rv3914	-0.995980384676	False	351	all
Rv3813c	-1.8066467759	True	822	middle_50_percentile
Rv3813c	-1.8066467759	True	822	all
Rv0648	-2.36138876277	False	3648	all
Rv3434c	-1.10230065031	False	714	middle_50_percentile
Rv3434c	-1.10230065031	False	714	all
Rv3163c	-1.71212260592	False	1272	all
Rv3818	-1.81937627776	True	1551	all
Rv1314c	-1.64506154952	False	582	middle_50_percentile
Rv1314c	-1.64506154952	False	582	all
Rv0885	-1.45080738627	False	1023	middle_50_percentile
Rv0885	-1.45080738627	False	1023	all
Rv0882	-1.12893169735	False	285	all
Rv2196	-1.68912287954	False	1650	all
Rv0880	-0.782365967611	False	432	all
Rv1749c	-1.22958314772	False	558	middle_50_percentile
Rv1749c	-1.22958314772	False	558	all
Rv2037c	-1.12268750374	True	975	middle_50_percentile
Rv2037c	-1.12268750374	True	975	all
Rv0888	-2.10622046514	False	1473	all
Rv0991c	-1.05278126192	False	333	all
Rv1812c	-1.36627483756	False	1203	middle_50_percentile
Rv1812c	-1.36627483756	False	1203	all
Rv2863	-0.792913864593	False	381	all
Rv1736c	-1.97932033044	False	1959	all
Rv0369c	-1.25227131469	False	516	all
Rv3032	-1.69312782517	False	1245	middle_50_percentile
Rv3032	-1.69312782517	False	1245	all
Rv3062	-1.98233862408	False	1524	all
Rv3417c	-1.80379060654	False	1620	all
Rv0844c	-0.615001202431	False	651	middle_50_percentile
Rv0844c	-0.615001202431	False	651	all
Rv0440	-1.8113751792	False	1623	all
Rv1164	-0.792913864593	False	741	middle_50_percentile
Rv1164	-0.792913864593	False	741	all
Rv1162	-1.61113502415	False	1677	all
Rv1163	0.336698159944	False	606	middle_50_percentile
Rv1163	0.336698159944	False	606	all
Rv2601A	-0.771836306886	True	288	all
Rv0294	-1.70881810364	False	786	middle_50_percentile
Rv0294	-1.70881810364	False	786	all
Rv1161	-1.82533462085	False	3699	all
Rv0598c	-1.54242685158	False	414	all
Rv3271c	-1.26921876638	False	669	middle_50_percentile
Rv3271c	-1.26921876638	False	669	all
Rv2468A	-1.51767842757	False	234	all
Rv0112	-2.14017565631	True	957	middle_50_percentile
Rv0112	-2.14017565631	True	957	all
Rv3295	-1.60843335162	False	666	middle_50_percentile
Rv3295	-1.60843335162	False	666	all
Rv0017c	-2.22389313834	False	1410	all
Rv2331A	-0.946330483349	False	339	all
Rv3823c	-2.18535047023	True	3270	all
Rv2779c	-1.70650759572	False	540	middle_50_percentile
Rv2779c	-1.70650759572	False	540	all
Rv2606c	-1.86072492173	True	900	middle_50_percentile
Rv2606c	-1.86072492173	True	900	all
Rv3303c	-1.27697184068	False	1482	all
Rv0374c	-1.79170051597	False	480	all
Rv0462	-1.61305468656	False	1395	all
Rv2628	-1.30878729776	False	363	all
Rv0088	-0.762862594182	True	675	middle_50_percentile
Rv0088	-0.762862594182	True	675	all
Rv0089	-0.46726479763	True	594	middle_50_percentile
Rv0089	-0.46726479763	True	594	all
Rv1956	-0.699846339588	False	450	all
Rv1955	-1.05991245653	False	378	all
Rv2468c	-1.39947011664	False	504	all
Rv0083	-1.97619718603	True	1923	all
Rv0080	-1.79756678579	False	459	all
Rv0081	-1.53010265082	False	345	all
Rv3197A	-1.07428640153	False	279	all
Rv3519	-1.77048916562	False	711	middle_50_percentile
Rv3519	-1.77048916562	False	711	all
Rv0896	-1.9035094686	False	1296	all
Rv0047c	-1.61944210362	False	543	middle_50_percentile
Rv0047c	-1.61944210362	False	543	all
Rv3471c	-1.23747841551	False	534	all
Rv2706c	-1.25791534678	False	258	all
Rv3585	-1.76156972445	False	1443	all
Rv1805c	-1.84409902168	False	348	all
Rv1473A	-1.42788445871	False	192	all
Rv0241c	-2.1100431941	False	843	middle_50_percentile
Rv0241c	-2.1100431941	False	843	all
Rv3389c	0.347888722265	False	873	middle_50_percentile
Rv3389c	0.347888722265	False	873	all
Rv0301	-1.60875676542	False	426	all
Rv0810c	-0.792913864593	False	183	all
Rv3204	-1.41361558332	False	306	all
Rv3685c	-1.84002039903	False	1431	all
Rv3209	-1.0527813222	False	561	middle_50_percentile
Rv3209	-1.0527813222	False	561	all
Rv3208	-1.06072945526	False	687	middle_50_percentile
Rv3208	-1.06072945526	False	687	all
Rv0490	-1.53829020104	False	1233	middle_50_percentile
Rv0490	-1.53829020104	False	1233	all
Rv3906c	-1.61494663365	False	510	all
Rv1508A	-0.782365978665	False	363	all
Rv2623	-1.05898383236	False	894	middle_50_percentile
Rv2623	-1.05898383236	False	894	all
Rv0323c	-1.86902347017	False	672	middle_50_percentile
Rv0323c	-1.86902347017	False	672	all
Rv2204c	-1.42311993803	False	357	all
Rv3106	-1.74950862	False	1371	all
Rv3752c	-0.875598699332	False	459	all
Rv2465c	-0.995843698153	False	489	all
Rv3606c	-1.06710580139	False	567	middle_50_percentile
Rv3606c	-1.06710580139	False	567	all
Rv3256c	-1.80373724751	False	1041	middle_50_percentile
Rv3256c	-1.80373724751	False	1041	all
Rv2593c	-1.46491250042	True	591	middle_50_percentile
Rv2593c	-1.46491250042	True	591	all
Rv2592c	-1.70889598665	True	1035	middle_50_percentile
Rv2592c	-1.70889598665	True	1035	all
Rv1493	-1.579693531	False	2253	all
Rv0477	-1.26356494497	False	447	all
Rv0849	-1.97071280736	False	1260	middle_50_percentile
Rv0849	-1.97071280736	False	1260	all
Rv3419c	-1.72860147226	False	1035	middle_50_percentile
Rv3419c	-1.72860147226	False	1035	all
Rv2889c	-1.01277862323	False	816	middle_50_percentile
Rv2889c	-1.01277862323	False	816	all
Rv3342	-1.53417457336	False	732	middle_50_percentile
Rv3342	-1.53417457336	False	732	all
Rv2733c	-1.86081042198	False	1539	all
Rv3321c	-1.28057055433	False	243	all
Rv1650	-2.17717411244	True	2496	all
Rv3672c	-1.50943371194	False	822	middle_50_percentile
Rv3672c	-1.50943371194	False	822	all
Rv2620c	-1.28057055433	False	426	all
Rv1666c	-1.28085827046	True	1293	all
Rv2683	-1.61946746941	False	498	all
Rv1526c	-1.9760907975	True	1281	all
Rv0530	-1.08147366414	False	1218	middle_50_percentile
Rv0530	-1.08147366414	False	1218	all
Rv1624c	-1.57327253916	False	588	middle_50_percentile
Rv1624c	-1.57327253916	False	588	all
Rv1857	-1.77654591778	False	786	middle_50_percentile
Rv1857	-1.77654591778	False	786	all
Rv1858	-1.26922367427	False	795	middle_50_percentile
Rv1858	-1.26922367427	False	795	all
Rv1859	-1.58125717275	False	1110	middle_50_percentile
Rv1859	-1.58125717275	False	1110	all
Rv0831c	-1.01848951686	False	816	middle_50_percentile
Rv0831c	-1.01848951686	False	816	all
Rv0259c	-1.89650405219	False	744	middle_50_percentile
Rv0259c	-1.89650405219	False	744	all
Rv2076c	-1.40887574312	False	252	all
Rv2708c	-1.28057055433	False	249	all
Rv1596	-1.51765717721	False	858	middle_50_percentile
Rv1596	-1.51765717721	False	858	all
Rv0082	-1.26759302116	False	480	all
Rv1594	-1.25223766161	False	1050	middle_50_percentile
Rv1594	-1.25223766161	False	1050	all
Rv2438c	-2.09684426965	False	2040	all
Rv2421c	-1.08147996858	False	636	middle_50_percentile
Rv2421c	-1.08147996858	False	636	all
Rv0799c	1.29171052479	True	1008	middle_50_percentile
Rv0799c	1.29171052479	True	1008	all
Rv1506c	-0.793062046567	False	501	all
Rv0212c	-1.6523986037	False	972	middle_50_percentile
Rv0212c	-1.6523986037	False	972	all
Rv2633c	-1.62674110912	False	486	all
Rv3722c	-1.38925568456	False	1308	all
Rv3665c	-1.80677301996	False	927	middle_50_percentile
Rv3665c	-1.80677301996	False	927	all
Rv0715	0.958098811627	False	318	all
Rv1015c	-1.06710580139	False	648	middle_50_percentile
Rv1015c	-1.06710580139	False	648	all
Rv2136c	-1.44010849406	False	831	middle_50_percentile
Rv2136c	-1.44010849406	False	831	all
Rv0703	-0.792913864593	True	303	all
Rv1643	-0.792913864593	False	390	all
Rv2442c	-0.792913864593	False	315	all
Rv0720	-1.26921386711	False	369	all
Rv0708	-1.28057055433	False	417	all
Rv3456c	-1.60131824808	False	543	middle_50_percentile
Rv3456c	-1.60131824808	False	543	all
Rv0714	-1.2296224741	False	369	all
Rv0723	-1.404185285	False	441	all
Rv3335c	-1.50735063573	False	870	middle_50_percentile
Rv3335c	-1.50735063573	False	870	all
Rv3443c	-1.43264897939	False	444	all
Rv0651	-1.5907407052	False	537	middle_50_percentile
Rv0651	-1.5907407052	False	537	all
Rv0640	-1.28057041496	False	429	all
Rv0056	-1.86903307214	False	459	all
Rv0719	-1.40884283376	False	540	middle_50_percentile
Rv0719	-1.40884283376	False	540	all
Rv0702	-1.43264856364	True	672	middle_50_percentile
Rv0702	-1.43264856364	True	672	all
Rv0716	-1.56489931793	False	564	middle_50_percentile
Rv0716	-1.56489931793	False	564	all
Rv0704	-1.64872690589	True	843	middle_50_percentile
Rv0704	-1.64872690589	True	843	all
Rv0701	-1.67982694729	True	654	middle_50_percentile
Rv0701	-1.67982694729	True	654	all
Rv0641	-1.28057055433	False	708	middle_50_percentile
Rv0641	-1.28057055433	False	708	all
Rv3377c	-1.86289748367	False	1506	all
Rv1007c	-2.02082074708	False	1560	all
Rv2345	-2.07349787871	False	1983	all
Rv1989c	-1.80362999366	False	561	middle_50_percentile
Rv1989c	-1.80362999366	False	561	all
Rv0391	-0.782365978665	True	1221	middle_50_percentile
Rv0391	-0.782365978665	True	1221	all
Rv0165c	-1.53806899089	False	672	middle_50_percentile
Rv0165c	-1.53806899089	False	672	all
Rv3713	-0.511232973394	False	696	middle_50_percentile
Rv3713	-0.511232973394	False	696	all
Rv1724c	-1.55511310493	False	420	all
Rv1079	-1.51773558328	False	1167	middle_50_percentile
Rv1079	-1.51773558328	False	1167	all
Rv3770c	-0.664008416047	False	576	middle_50_percentile
Rv3770c	-0.664008416047	False	576	all
Rv3341	-1.49726020535	False	1140	middle_50_percentile
Rv3341	-1.49726020535	False	1140	all
Rv1133c	-2.00644638398	False	2280	all
Rv0171	-2.03931864181	False	1548	all
Rv1392	-1.64281565075	False	1212	middle_50_percentile
Rv1392	-1.64281565075	False	1212	all
Rv0169	-1.46110204792	False	1365	all
Rv0201c	-0.792913864593	False	504	all
Rv0172	-1.30465837087	False	1593	all
Rv3836	-1.60357317545	True	414	all
Rv0744c	-1.53831154921	False	507	all
Rv3835	-0.671661132873	True	1350	all
Rv3833	-1.70442460673	True	792	middle_50_percentile
Rv3833	-1.70442460673	True	792	all
Rv3831	-1.41836364624	True	483	all
Rv0613c	-1.02576055633	False	2568	all
Rv3708c	-0.111698493973	False	1038	middle_50_percentile
Rv3708c	-0.111698493973	False	1038	all
Rv3839	-1.50582996454	True	777	middle_50_percentile
Rv3839	-1.50582996454	True	777	all
Rv1743	-1.72199595153	False	1701	all
Rv2695	-1.505459214	False	708	middle_50_percentile
Rv2695	-1.505459214	False	708	all
Rv1815	-1.69698712069	False	666	middle_50_percentile
Rv1815	-1.69698712069	False	666	all
Rv3112	-1.07436490008	False	252	all
Rv0868c	-0.792913864593	False	279	all
Rv1954c	-1.57627587386	False	522	all
Rv3132c	-1.62204012173	False	1737	all
Rv2611c	-1.7563919444	True	951	middle_50_percentile
Rv2611c	-1.7563919444	True	951	all
Rv2125	-1.538311479	False	879	middle_50_percentile
Rv2125	-1.538311479	False	879	all
Rv3133c	-1.24091039623	False	654	middle_50_percentile
Rv3133c	-1.24091039623	False	654	all
Rv3790	-0.945831916329	False	1386	all
Rv2081c	-1.08788349917	False	441	all
Rv2128	-0.792913864593	False	204	all
Rv1459c	-1.66239097521	False	1776	all
Rv1363c	-1.67356691423	True	786	middle_50_percentile
Rv1363c	-1.67356691423	True	786	all
Rv3717	-1.42788445871	False	726	middle_50_percentile
Rv3717	-1.42788445871	False	726	all
Rv1773c	-1.30975439274	False	747	middle_50_percentile
Rv1773c	-1.30975439274	False	747	all
Rv3382c	-1.606600707	False	990	middle_50_percentile
Rv3382c	-1.606600707	False	990	all
Rv3787c	-1.69895610509	False	927	middle_50_percentile
Rv3787c	-1.69895610509	False	927	all
Rv3059	-0.837353737034	False	1479	all
Rv2693c	0.958098716279	False	672	middle_50_percentile
Rv2693c	0.958098716279	False	672	all
Rv1437	-1.93177228135	False	1239	middle_50_percentile
Rv1437	-1.93177228135	False	1239	all
Rv0248c	-1.84770026114	False	1941	all
Rv0946c	-2.02505318364	False	1662	all
Rv2930	-1.83856985399	True	1752	all
Rv1521	-1.4824049181	True	1752	all
Rv1529	-2.13177894333	True	1755	all
Rv3826	-1.82591585912	True	1755	all
Rv2948c	-2.21194092829	True	2118	all
Rv1185c	-1.85242156679	False	1737	all
Rv2377c	-1.08147996858	True	216	all
Rv0877	-1.27489221072	False	789	middle_50_percentile
Rv0877	-1.27489221072	False	789	all
Rv2950c	-2.23018040879	True	1860	all
Rv2941	-0.662936149241	True	1743	all
Rv1052	-1.54275586305	False	390	all
Rv3073c	-1.28076196245	False	357	all
Rv1050	-1.09432066349	False	906	middle_50_percentile
Rv1050	-1.09432066349	False	906	all
Rv0508	-0.901778941912	False	294	all
Rv1056	-0.702130688089	False	765	middle_50_percentile
Rv1056	-0.702130688089	False	765	all
Rv1057	-1.93177230819	False	1182	middle_50_percentile
Rv1057	-1.93177230819	False	1182	all
Rv0502	-1.86625408942	False	1077	middle_50_percentile
Rv0502	-1.86625408942	False	1077	all
Rv3160c	-1.05278132882	False	642	middle_50_percentile
Rv3160c	-1.05278132882	False	642	all
Rv1059	-1.91824435429	False	1065	middle_50_percentile
Rv1059	-1.91824435429	False	1065	all
Rv3138	-1.60852846253	False	1089	middle_50_percentile
Rv3138	-1.60852846253	False	1089	all
Rv3391	-2.03103466616	True	1953	all
Rv1697	-1.28057055433	False	1182	middle_50_percentile
Rv1697	-1.28057055433	False	1182	all
Rv2428	-1.26356487173	False	588	middle_50_percentile
Rv2428	-1.26356487173	False	588	all
