rv	tajimas_d	bgc_related
Rv2199c	-1.18537248625	False
Rv3566c	-1.41491377616	False
Rv3288c	-1.41836364246	False
Rv0008c	-1.60860455536	False
Rv1322A	-1.07428667316	False
Rv0990c	-0.319644944655	False
Rv1338	-1.61581479387	False
Rv1379	-1.19606660416	True
Rv3228	-1.77693548416	False
Rv2256a	-1.07428667316	False
Rv3179	-1.6195432229	False
Rv3178	-1.43641559818	False
Rvns01	-1.08147996858	False
Rv2883c	-1.55481535039	False
Rv1699	-1.75560101612	False
Rv1385	-1.63067101592	True
Rv0382c	-1.08147996152	False
Rv2139	-0.799971843163	False
Rv3177	-1.4231279994	False
Rv1380	-1.94199234317	True
Rv3175	-1.298800682	False
Rv3174	-0.727874297008	False
Rv0740	-0.796789064434	False
Rv2520c	-1.34814662564	False
Rv2778c	-1.61953088388	False
Rv3376	-1.28057055433	False
Rv3371	-1.62193082328	False
Rv1099c	-1.0555442583	False
Rv3556c	-1.55067868485	False
Rv3546	-1.72863582115	False
Rv1323	-1.90862269346	False
Rv1443c	-1.43264897939	False
Rv0243	-1.98337131553	False
Rv1590	-1.26356490908	False
Rv0456c	-1.38232445803	False
Rv2609c	-1.40890802528	True
Rv0482	-1.95862792828	False
Rv3696c	-2.0057107827	False
Rv3164c	-1.43026421917	False
Rv3692	-2.01438949615	False
Rv2349c	-1.36027462488	False
Rv0213c	-1.89324300289	False
Rv3518c	-1.71539275209	False
Rv2525c	-1.43264884842	False
Rv3534c	-1.60160613799	False
Rv0610c	-1.98024589391	False
Rv1124	-1.24993933268	False
Rv3535c	-1.19774861781	False
Rv2874	-1.6233931962	False
Rv1222	-1.36155969444	False
Rv0658c	-1.50948655651	False
Rv2459	-1.94427148577	False
Rv0417	-1.61942920916	True
Rv3568c	-1.28057055433	False
Rv3613c	-0.78236597277	False
Rv1362c	-1.01690213707	True
Rv2900c	-2.07816667154	False
Rv3740c	-2.16241190209	False
Rv0422c	-1.6239713087	True
Rv2068c	-1.8126879501	True
Rv3643	-0.792913864593	False
Rv0887c	-0.921510261558	False
Rv2578c	-0.741395561198	True
Rv2066	-2.02311987872	True
Rv0827c	-1.28057053582	False
Rv2744c	-1.72201881521	False
Rv3753c	-0.984314989774	False
Rv0193c	-2.0869403145	False
Rv1937	-1.89197351968	False
Rv2104a	-0.792913864593	False
Rv1939	-1.34777630021	False
Rv2182c	-1.62676013346	False
Rv2732c	-1.5424267522	False
Rv3026c	-1.60844258604	False
Rv1621c	-1.63776849417	False
Rv3897c	-1.56499383906	False
Rv2788	-1.61531004232	False
Rv3195	-1.76437521934	False
Rv2899c	0.355429868083	False
Rv3197	-2.02908784597	False
Rv3196	-1.70375896712	False
Rv3310	-1.68570994224	False
Rv0895	-2.05420184647	False
Rv2926c	-1.03131325544	True
Rv1074c	-1.95863428563	False
Rv3723	-1.27489220617	False
Rv2687c	-0.852192115901	False
Rvnr01	-2.06930994812	False
Rv0866	-1.39129716506	False
Rv3119	-1.69249424062	False
Rv1738	-1.64872690589	False
Rv3554	-1.70076031939	False
Rv2007c	-1.08147996858	False
Rv1887	-2.08042101018	False
Rv3609c	-1.40890866224	False
Rv3356c	-1.40418528261	False
Rv1687c	-1.62674104943	False
Rv2447c	-2.02147322069	False
Rv3607c	-0.792913864593	False
Rv0085	-2.03546322321	True
Rv2860c	-1.7469898596	False
Rv1878	-1.78702249363	False
Rv2222c	-1.71543849006	False
Rv2220	-1.71876009968	False
Rv1966	-1.1627262039	False
Rv2790c	-1.77061121135	False
Rv1627c	-1.79564667967	False
Rv3697A	-0.378222419659	False
Rv2642	-1.28057055052	False
Rv1390	-0.750831625401	True
Rv0881	-1.61046762207	False
Rv0675	-1.84996884814	False
Rv1597	-1.32209799502	False
Rv0667	-2.18522675453	False
Rv3457c	-2.08646820927	False
Rv1591	-1.77611974077	False
Rv3049c	-1.49732078743	False
Rv1714	-1.43264822789	False
Rv1026	-1.64872971627	False
Rv1025	-0.792913864593	False
Rv1024	-1.41729867595	False
Rv0518	-1.42312816691	False
Rv1717	-1.25223741091	False
Rv1021	-1.63773083678	False
Rv0514	-1.62320425683	False
Rv1925	-1.05058198885	False
Rv3801c	-1.45230735896	True
Rv0517	-1.35161721288	False
Rv0586	-1.64872690589	False
Rv2505c	-1.75681789408	False
Rv1193	-1.03073321669	False
Rv0513	-1.42788386548	False
Rv2000	-1.28477192872	False
Rv2001	-1.94912409402	False
Rv3433c	-1.8665484913	False
Rv0594	-1.69632775232	False
Rv0592	-2.11414500728	False
Rv0591	-1.26724428263	False
Rv3054c	-1.54241253586	False
Rv0589	-2.04402105397	False
Rv0683	-1.37102290798	True
Rv0053	-0.792913864593	False
Rv0721	-1.54332973707	False
Rv3458c	-1.41838010142	False
Rv0707	-1.60862931605	False
Rv2890c	-1.86348453317	False
Rv3777	-0.838708321714	False
Rv3776	-0.919747534281	False
Rv3779	-2.24804427912	False
Rv3460c	-1.28057055433	False
Rv0682	-0.666335301723	False
Rv3459c	-1.08147996858	False
Rv2325c	-1.53465780659	False
Rv3442c	-1.78095047956	False
Rv1200	-1.43264897939	False
Rv0574c	-1.69246734939	False
Rv2412	-0.740356609152	False
Rv0351	-0.761324857757	False
Rv0710	-1.28057055433	False
Rv2909c	-1.28057054243	False
Rv3314c	-1.81941429687	False
Rv0478	-1.55067864869	False
Rv3307	-1.05991807242	False
Rv0913c	-1.88419720952	False
Rv0383c	-1.24664498964	False
Rv3103c	-1.24659856424	False
Rv0118c	-1.39937428252	False
Rv0389	-1.95199443677	True
Rv1890c	-1.80073428013	False
Rv2951c	-1.01718756133	True
Rv2802c	-1.19378178684	False
Rv1112	-1.92404670741	False
Rv2752c	-2.21183474566	False
Rv1116	-1.08147996174	False
Rv1115	-1.513563139	False
Rv3092c	-1.78979533579	False
Rv0461	-1.5300669285	False
Rv2426c	-0.894230556421	False
Rv0463	-0.67788907747	False
Rv0466	-1.21855009492	False
Rv2968c	-1.08147996858	False
Rv0757	-1.41364026995	False
Rv0816c	-1.47082177766	False
Rv3786c	-1.60545159193	False
Rv2917	-1.95873362849	True
Rv0246	-1.93464522853	False
Rv0617	-1.37601783726	False
Rv1043c	-1.8115095646	False
Rv3923c	-1.74184557242	False
Rv0766c	-1.91892032008	False
Rv2870c	-1.53418864126	False
Rv0415	-1.49714330878	True
Rv0423c	-1.84996538191	False
Rv1938	-1.1724120315	False
Rv3617	-1.8552005518	False
Rv2740	-1.63774986112	False
Rv0134	-1.24866939828	False
Rv3670	-1.61237137541	False
Rv2214c	-1.68928855391	False
Rv0392c	-2.14201547757	True
Rv3914	-0.995980384676	False
Rv3813c	-1.8066467759	True
Rv0648	-2.36138876277	False
Rv3434c	-1.10230065031	False
Rv3163c	-1.71212260592	False
Rv3818	-1.81937627776	True
Rv1314c	-1.64506154952	False
Rv0885	-1.45080738627	False
Rv0882	-1.12893169735	False
Rv2196	-1.68912287954	False
Rv0880	-0.782365967611	False
Rv1749c	-1.22958314772	False
Rv2037c	-1.12268750374	True
Rv0888	-2.10622046514	False
Rv0991c	-1.05278126192	False
Rv1812c	-1.36627483756	False
Rv2863	-0.792913864593	False
Rv1736c	-1.97932033044	False
Rv0369c	-1.25227131469	False
Rv3032	-1.69312782517	False
Rv3062	-1.98233862408	False
Rv3417c	-1.80379060654	False
Rv0844c	-0.615001202431	False
Rv0440	-1.8113751792	False
Rv1164	-0.792913864593	False
Rv1162	-1.61113502415	False
Rv1163	0.336698159944	False
Rv2601A	-0.771836306886	True
Rv0294	-1.70881810364	False
Rv1161	-1.82533462085	False
Rv0598c	-1.54242685158	False
Rv3271c	-1.26921876638	False
Rv2468A	-1.51767842757	False
Rv0112	-2.14017565631	True
Rv3295	-1.60843335162	False
Rv0017c	-2.22389313834	False
Rv2331A	-0.946330483349	False
Rv3823c	-2.18535047023	True
Rv2779c	-1.70650759572	False
Rv2606c	-1.86072492173	True
Rv3303c	-1.27697184068	False
Rv0374c	-1.79170051597	False
Rv0462	-1.61305468656	False
Rv2628	-1.30878729776	False
Rv0088	-0.762862594182	True
Rv0089	-0.46726479763	True
Rv1956	-0.699846339588	False
Rv1955	-1.05991245653	False
Rv2468c	-1.39947011664	False
Rv0083	-1.97619718603	True
Rv0080	-1.79756678579	False
Rv0081	-1.53010265082	False
Rv3197A	-1.07428640153	False
Rv3519	-1.77048916562	False
Rv0896	-1.9035094686	False
Rv0047c	-1.61944210362	False
Rv3471c	-1.23747841551	False
Rv2706c	-1.25791534678	False
Rv3585	-1.76156972445	False
Rv1805c	-1.84409902168	False
Rv1473A	-1.42788445871	False
Rv0241c	-2.1100431941	False
Rv3389c	0.347888722265	False
Rv0301	-1.60875676542	False
Rv0810c	-0.792913864593	False
Rv3204	-1.41361558332	False
Rv3685c	-1.84002039903	False
Rv3209	-1.0527813222	False
Rv3208	-1.06072945526	False
Rv0490	-1.53829020104	False
Rv3906c	-1.61494663365	False
Rv1508A	-0.782365978665	False
Rv2623	-1.05898383236	False
Rv0323c	-1.86902347017	False
Rv2204c	-1.42311993803	False
Rv3106	-1.74950862	False
Rv3752c	-0.875598699332	False
Rv2465c	-0.995843698153	False
Rv3606c	-1.06710580139	False
Rv3256c	-1.80373724751	False
Rv2593c	-1.46491250042	True
Rv2592c	-1.70889598665	True
Rv1493	-1.579693531	False
Rv0477	-1.26356494497	False
Rv0849	-1.97071280736	False
Rv3419c	-1.72860147226	False
Rv2889c	-1.01277862323	False
Rv3342	-1.53417457336	False
Rv2733c	-1.86081042198	False
Rv3321c	-1.28057055433	False
Rv1650	-2.17717411244	True
Rv3672c	-1.50943371194	False
Rv2620c	-1.28057055433	False
Rv1666c	-1.28085827046	True
Rv2683	-1.61946746941	False
Rv1526c	-1.9760907975	True
Rv0530	-1.08147366414	False
Rv1624c	-1.57327253916	False
Rv1857	-1.77654591778	False
Rv1858	-1.26922367427	False
Rv1859	-1.58125717275	False
Rv0831c	-1.01848951686	False
Rv0259c	-1.89650405219	False
Rv2076c	-1.40887574312	False
Rv2708c	-1.28057055433	False
Rv1596	-1.51765717721	False
Rv0082	-1.26759302116	False
Rv1594	-1.25223766161	False
Rv2438c	-2.09684426965	False
Rv2421c	-1.08147996858	False
Rv0799c	1.29171052479	True
Rv1506c	-0.793062046567	False
Rv0212c	-1.6523986037	False
Rv2633c	-1.62674110912	False
Rv3722c	-1.38925568456	False
Rv3665c	-1.80677301996	False
Rv0715	0.958098811627	False
Rv1015c	-1.06710580139	False
Rv2136c	-1.44010849406	False
Rv0703	-0.792913864593	True
Rv1643	-0.792913864593	False
Rv2442c	-0.792913864593	False
Rv0720	-1.26921386711	False
Rv0708	-1.28057055433	False
Rv3456c	-1.60131824808	False
Rv0714	-1.2296224741	False
Rv0723	-1.404185285	False
Rv3335c	-1.50735063573	False
Rv3443c	-1.43264897939	False
Rv0651	-1.5907407052	False
Rv0640	-1.28057041496	False
Rv0056	-1.86903307214	False
Rv0719	-1.40884283376	False
Rv0702	-1.43264856364	True
Rv0716	-1.56489931793	False
Rv0704	-1.64872690589	True
Rv0701	-1.67982694729	True
Rv0641	-1.28057055433	False
Rv3377c	-1.86289748367	False
Rv1007c	-2.02082074708	False
Rv2345	-2.07349787871	False
Rv1989c	-1.80362999366	False
Rv0391	-0.782365978665	True
Rv0165c	-1.53806899089	False
Rv3713	-0.511232973394	False
Rv1724c	-1.55511310493	False
Rv1079	-1.51773558328	False
Rv3770c	-0.664008416047	False
Rv3341	-1.49726020535	False
Rv1133c	-2.00644638398	False
Rv0171	-2.03931864181	False
Rv1392	-1.64281565075	False
Rv0169	-1.46110204792	False
Rv0201c	-0.792913864593	False
Rv0172	-1.30465837087	False
Rv3836	-1.60357317545	True
Rv0744c	-1.53831154921	False
Rv3835	-0.671661132873	True
Rv3833	-1.70442460673	True
Rv3831	-1.41836364624	True
Rv0613c	-1.02576055633	False
Rv3708c	-0.111698493973	False
Rv3839	-1.50582996454	True
Rv1743	-1.72199595153	False
Rv2695	-1.505459214	False
Rv1815	-1.69698712069	False
Rv3112	-1.07436490008	False
Rv0868c	-0.792913864593	False
Rv1954c	-1.57627587386	False
Rv3132c	-1.62204012173	False
Rv2611c	-1.7563919444	True
Rv2125	-1.538311479	False
Rv3133c	-1.24091039623	False
Rv3790	-0.945831916329	False
Rv2081c	-1.08788349917	False
Rv2128	-0.792913864593	False
Rv1459c	-1.66239097521	False
Rv1363c	-1.67356691423	True
Rv3717	-1.42788445871	False
Rv1773c	-1.30975439274	False
Rv3382c	-1.606600707	False
Rv3787c	-1.69895610509	False
Rv3059	-0.837353737034	False
Rv2693c	0.958098716279	False
Rv1437	-1.93177228135	False
Rv0248c	-1.84770026114	False
Rv0946c	-2.02505318364	False
Rv2930	-1.83856985399	True
Rv1521	-1.4824049181	True
Rv1529	-2.13177894333	True
Rv3826	-1.82591585912	True
Rv2948c	-2.21194092829	True
Rv1185c	-1.85242156679	False
Rv2377c	-1.08147996858	True
Rv0877	-1.27489221072	False
Rv2950c	-2.23018040879	True
Rv2941	-0.662936149241	True
Rv1052	-1.54275586305	False
Rv3073c	-1.28076196245	False
Rv1050	-1.09432066349	False
Rv0508	-0.901778941912	False
Rv1056	-0.702130688089	False
Rv1057	-1.93177230819	False
Rv0502	-1.86625408942	False
Rv3160c	-1.05278132882	False
Rv1059	-1.91824435429	False
Rv3138	-1.60852846253	False
Rv3391	-2.03103466616	True
Rv1697	-1.28057055433	False
Rv2428	-1.26356487173	False
Rv1691	-0.936676261497	False
Rv2019	-1.42329717269	False
Rv2018	-1.17439359466	False
Rv2017	-1.64915373026	False
Rv2016	-0.798771063172	False
Rv0224c	-1.54654920743	False
Rv2012	-1.14611911626	False
Rv3803c	-1.72861058743	True
Rv1278	-1.78413015654	False
Rv1279	-1.93541233921	False
Rv3804c	-1.7145052994	True
Rv1886c	-1.19454414455	False
Rv0129c	-0.959059896688	False
Rv0020c	-1.94026593811	False
Rv1316c	-0.655513430835	False
Rv2501c	-1.57731833257	False
Rv1277	-1.03850650316	False
Rv3285	-1.31756717067	False
Rv0973c	-2.15519991748	False
Rv1625c	-2.03334707715	False
Rv1004c	-2.10833822645	False
Rv0729	-1.66348161036	False
Rv3711c	-1.00503583534	False
Rv0476	-1.28057055433	False
Rv0474	-0.855742502322	False
Rv0473	-1.82756911412	False
Rv3015c	-1.09052469059	False
Rv1467c	-1.48012413412	False
Rv2500c	-1.78562705015	False
Rv3241c	-1.08147995084	False
Rv3767c	-1.5994039332	False
Rv1473	-1.97783698683	False
Rv1476	-1.42788445871	False
Rv1478	-1.54242685158	False
Rv2958c	-1.70238530361	True
Rv0350	-1.85238809583	False
Rv1686c	-1.50941228011	True
Rv3173c	-1.40885106007	False
Rv0002	-1.61214943957	False
Rv2846c	-1.64507423241	False
Rv1303	-1.08147996858	False
Rv1301	-1.40411966812	False
Rv3874	-1.31799065301	False
Rv1565c	-1.80062668578	False
Rv0457c	-1.27338947752	False
Rv1804c	-1.42788423262	False
Rv3289c	-0.0623925823039	False
Rv1271c	-1.43264897939	False
Rv3410c	-1.5858661174	False
Rv3316	-1.31968293476	False
Rv3319	-1.09277983632	False
Rv3317	-0.427839819273	False
Rv3243c	-1.40411531185	False
Rv3698	-1.95924560945	False
Rv3699	-1.29255635847	False
Rv0679c	-0.0627135073186	False
Rv0654	-1.91635258375	False
Rv1612	-1.26011438676	False
Rv3693	-1.24870220937	False
Rv3690	-0.792913864593	False
Rv3691	-1.04260481463	False
Rv0013	-0.963575040756	False
Rv2314c	-0.929917544809	False
Rv3695	-0.780275231237	False
Rv3294c	0.342376541377	False
Rv3765c	-1.72200738757	False
Rv2675c	-1.71541828123	False
Rv0673	-1.16163219906	False
Rv0892	-2.06444407859	False
Rv3336c	-1.31429696502	False
Rv3651	-1.72252504698	False
Rv1522c	-1.96906337357	True
Rvnt08	-0.792913864593	False
Rv1183	-1.85134007313	False
Rv0559c	-0.782365978665	False
Rv0633c	-1.94667912396	False
Rv3832c	-1.79723068622	True
Rv3524	-1.96345771081	False
Rv3527	-1.28057055433	False
Rv3521	-1.59807301465	False
Rv3104c	-1.70559943642	False
Rv2148c	-1.6414025323	False
Rv3583c	-1.05993735328	False
Rv1912c	-1.49587187728	False
Rv1428c	-1.38790953204	False
Rv2021c	0.351538906545	False
Rv0097	-1.68547142255	True
Rv3093c	-0.449630878997	False
Rv0090	-1.52633597631	True
Rv1255c	-0.954492408067	False
Rv0018c	-1.04569901557	False
Rv2632c	-1.40885929152	False
Rv0635	-1.65607030152	False
Rv0637	-1.25791602283	False
Rv0636	-1.64872690589	False
Rv3383c	-1.78348277044	False
Rv0281	-1.84163145956	False
Rv0933	-1.42004060562	False
Rv1507A	-1.78558793344	False
Rv0802c	-1.30477345431	True
Rv3235	-1.69249659656	False
Rv2149c	-1.27489217995	False
Rv0527	-1.57929127381	False
Rv3544c	-1.63885503558	False
Rv0293c	-1.41836350735	False
Rv2414c	-0.939975021833	False
Rv3543c	-1.59675323702	False
Rv0194	-2.44450807525	False
Rv1507c	-1.6533798407	False
Rv0972c	-1.46436345355	False
Rv0078A	-0.369513015745	False
Rv3027c	-1.64140253257	False
Rv2559c	-1.63406175377	False
Rv1813c	-1.72201882169	False
Rv3061c	-2.2318910769	False
Rv1988	-1.23532935856	False
Rv3354	-1.26446586499	False
Rv3140	-1.84960181478	False
Rv1125	-0.0637419305301	False
Rv2254c	-1.22396364705	False
Rv0479c	-1.52182936127	False
Rv3359	-1.31449064675	False
Rv2557	-1.73822941636	False
Rv0078B	-1.08147996858	False
Rv3850	-1.43691494849	False
Rv0375c	-1.55504860933	False
Rv0691c	0.967267465793	True
Rv3238c	-1.06710580139	False
Rv0597c	-1.55216568973	False
Rv2558	-1.25787677612	False
Rv2469c	-1.54654206049	False
Rv1689	-1.61281951758	False
Rv1209	-0.347254465952	False
Rv3067	-0.792913864593	False
Rv2996c	-1.35919462791	False
Rv0728c	-1.68773948443	False
Rv1874	-1.89339745267	False
Rv3227	-1.80348388582	False
Rv3754	-1.83020894884	False
Rv1877	-1.86885623155	False
Rv2537c	-1.25220825775	False
Rv2552c	-1.56573735647	False
Rv2540c	-1.75920594061	False
Rv2178c	-1.09349015342	False
Rv2179c	-0.768823321324	False
Rv2539c	-1.28072719105	False
Rv1879	-1.64885767273	False
Rv2180c	-0.0424210940821	False
Rv2548	-1.27428421184	False
Rv2546	-1.1088080155	False
Rv2395	-2.10812850593	True
Rv0987	-1.49557867501	False
Rv1953	-1.29329292127	False
Rv2527	-1.17986070757	False
Rv3885c	-1.61295115633	False
Rv1561	-1.08147996858	False
Rv1397c	-0.965306245956	False
Rv1838c	-0.750831625401	False
Rv3642c	-1.26921386711	False
Rv1447c	-1.96203585048	False
Rv1121	-1.97673268353	False
Rv3774	-0.873773289464	False
Rv2763c	-1.28066620909	False
Rv1154c	-1.69243059776	False
Rv2205c	-1.7847008585	False
Rv3876	-1.71428837131	False
Rv1492	-1.88361088963	False
Rv0989c	-1.75910386521	False
Rv0562	-1.7220188182	False
Rv1913	-1.49357354872	False
Rv2331	-1.25227690417	False
Rv2336	-1.55236084841	False
Rv2621c	-1.24064911702	False
Rv1866	-2.12004515941	False
Rv3673c	-1.22974941713	False
Rv2957	-0.933488017196	True
Rv1205	-1.28057055433	False
Rv1796	-1.98604175849	False
Rv3821	-1.40885929152	True
Rv3822	-1.73752084443	True
Rv1703c	-1.53200674345	False
Rv3058c	-0.792913864593	False
Rv1408	-0.922557256315	False
Rv2713	-2.05712154791	False
Rv1491c	-1.08147996858	False
Rv1959c	-1.16338483694	False
Rv3366	0.795120378914	False
Rv1063c	-1.63039349503	False
Rv1093	-1.87817037196	False
Rv0070c	-2.07062981415	False
Rv0565c	-1.86039421	False
Rv0934	-2.03336400144	False
Rv3172c	-1.59643359118	False
Rv0928	-1.40040076178	False
Rv0932c	-1.63139515851	False
Rv2242	-1.5176920988	False
Rv2293c	-1.41843807493	False
Rv0601c	-1.39930767883	False
Rv3211	-1.89426611386	False
Rv1139c	-1.42311993178	False
Rv2077c	-1.6435099847	False
Rv2061c	-1.37306133674	True
Rv1642	-1.01339418997	False
Rv3924c	-1.00979607949	False
Rv2163c	-1.35318866572	False
Rv2441c	-1.04563772801	False
Rv3332	-1.88347808879	False
Rv0709	-0.11715690331	False
Rv1614	-1.94220010831	False
Rv3361c	-1.67010795184	False
Rv1095	-1.55067870774	False
Rv2202c	-1.81550330418	False
Rv2368c	-1.97452998812	True
Rv1045	-1.93716072336	False
Rv1044	-0.740356609152	False
Rv1049	-1.55053818953	False
Rv1725c	-1.70563942403	False
Rv1933c	-1.39933375468	False
Rv3706c	-1.28057054226	False
Rv2077A	-0.792913864593	False
Rv1683	-2.31833715046	True
Rv2799	-1.22596979379	False
Rv1680	-1.53829020481	True
Rv1684	-1.08147996858	True
Rv0266c	-2.21524559878	False
Rv2060	-1.18554291431	True
Rv2153c	-0.297818089271	False
Rv2922A	-0.614288416994	True
Rv2420c	-1.07428667316	False
Rv3764c	-1.97066395453	False
Rv1260	-1.65607014705	False
Rv2986c	-1.71536375083	False
Rv1264	-1.96103542608	False
Rv1901	-1.88964892816	False
Rv0793	-1.28066620909	True
Rv3783	-1.01277868065	False
Rv3413c	-1.28057007733	False
Rv0587	-1.51074588588	False
Rv0516c	-1.44509751142	False
Rv0941c	-1.42969415394	False
Rv0381c	-1.26759941606	False
Rv0401	-1.05988613345	True
Rv3869	-1.954469695	False
Rv3126c	-0.782421858886	False
Rv3082c	-1.63341426147	False
Rv0016c	-2.09443416131	False
Rv2664	-1.24092022063	False
Rv2660c	-1.0671631899	False
Rv2022c	-1.34046426829	False
Rv0806c	-1.96947793642	False
Rv2662	-1.04558801989	False
Rv2663	-0.792913864593	False
Rv1466	-0.677611838164	False
Rv1465	-1.07428667316	False
Rv2668	-1.62321037277	False
Rv1462	-1.62147129817	False
Rv1461	-1.81849132238	False
Rv1460	-1.11471697242	False
Rv1511	-1.80676201291	True
Rv0228	-2.03157551176	False
Rv2042c	-1.06172084229	True
Rv2684	-1.59400021437	False
Rv2743c	-1.03736388638	False
Rv2643	-2.0191762778	False
Rv0249c	-1.76460981736	False
Rv0221	-1.73423411161	False
Rv0225	-1.8551717418	False
Rv2195	-1.84144953833	False
Rv3252c	-2.01691903717	False
Rv2868c	-1.24087118485	False
Rv3005c	-1.21847163941	False
Rv0230c	-1.3238448027	False
Rv1194c	-2.11313051987	False
Rv3689	-2.11579860898	False
Rv2025c	-1.59681486793	False
Rv3025c	-1.63774655735	False
Rv3680	-0.0673049666935	False
Rv3683	-1.74718800335	False
Rv3684	-0.553139563957	False
Rv3420c	-1.63785578985	False
Rv3161c	-1.30192013152	False
Rv0869c	-1.74121433596	False
Rv0316	-1.5013879234	False
Rv1608c	-1.07428667316	False
Rv1405c	-1.59037941413	False
Rv0313	-0.782365978665	False
Rv0311	-1.08663182778	False
Rv2640c	-1.05993733944	False
Rv3916c	-1.73487729626	False
Rv0133	-1.72458709751	False
Rv0138	-1.4686384324	False
Rv0139	-0.866008289342	False
Rv2808	-1.04563722761	False
Rv2809	-0.698611132921	False
Rv0252	-1.71671515901	False
Rv2800	-1.09908998775	False
Rv2618	-1.77381303926	False
Rv2805	-0.800280678351	False
Rv2806	-1.08147996858	False
Rv2807	-1.44329250977	False
Rv1389	-1.53003835065	True
Rv3166c	-1.84961859011	False
Rv1317c	-1.31777371739	False
Rv3239c	-2.08822649777	False
Rv3541c	-1.41836364624	False
Rv3313c	-1.42312816263	False
Rv2875	-1.2856618957	False
Rv0733	-1.41361558047	False
Rv2027c	-1.43980127283	False
Rv1127c	-0.879334223316	False
Rv1424c	-1.41364025565	False
Rv2308a	-1.08147995331	False
Rv1566c	-1.55504246487	False
Rv3490	0.15623993782	False
Rv2589	-1.80086995152	True
Rv1676	-1.83586462764	True
Rv1870c	-1.91583684236	False
Rv2436	-2.01690675329	False
Rv0966c	-1.71028545934	False
Rv2682c	-1.659911546	False
Rv1829	-1.34338210496	False
Rv0064A	-1.08147996858	False
Rv1092c	-1.35700912623	False
Rv1319c	-1.72075016277	False
Rv3242c	-1.09103919787	False
Rv1439c	-0.320344815744	False
Rv1863c	-1.55481535251	False
Rv2915c	-1.33377271541	False
Rv2315c	-1.78690046398	False
Rv3528c	-1.06999634133	False
Rv3224	-0.563166253325	False
Rv2933	-2.00961188562	True
Rv1595	-1.81386005742	False
Rv1671	-1.75621437722	True
Rv2543	1.20949350415	False
Rv2544	0.678942138543	False
Rv1911c	-1.48201773959	False
Rv1899c	-1.97336291297	False
Rv1881c	-1.3188193975	False
Rv1921c	-1.71370304181	False
Rv1088a	-1.08147996858	False
Rv3576	-1.5136203719	False
Rv2080	-1.54654203297	False
Rv2548A	-0.782365978665	False
Rv2138	-1.95143219457	False
Rv2171	-1.26922367427	False
Rv2270	-0.694707734271	True
Rv2290	-0.0194335146565	False
Rv2330c	-1.32874293003	False
Rv2341	-1.53415356203	False
Rv2403c	-1.07428667316	False
Rv1799	-1.15156721781	False
Rv2784c	-1.28057043591	False
Rv2796c	-1.38987546986	False
Rv2905	-1.2880792373	False
Rv2945c	-1.00325786188	True
Rv2999	-1.8304584882	False
Rv3006	-1.71870864618	False
Rv3329	-1.6586122978	False
Rv0660c	-1.37613947943	False
Rv3107c	-2.012656244	False
Rv2600	-1.08147996858	True
Rv3075c	-1.53424700099	False
Rv1943c	-0.792913864593	False
Rv1315	-1.39548665388	False
Rv2274A	-1.26722974085	True
Rv2735c	-1.80348704911	False
Rv2155c	-2.07180593989	False
Rv2158c	-1.94216107596	False
Rv2157c	-1.75738808291	False
Rv1914c	-1.80675678515	False
Rv2156c	-1.22968121799	False
Rv1156	-1.25791602283	False
Rv2002	-0.541529283225	False
Rv3247c	-0.792913864593	False
Rv3237c	-1.53006692511	False
Rv0321	-0.782365978665	False
Rv1946c	-1.44624767042	False
Rv3217c	0.662917861875	False
Rv1861	-1.41836328202	False
Rv1867	-1.8225966957	False
Rv3744	-1.52590885034	False
Rv0186	-1.64674148273	False
Rv1868	-2.24115821637	False
Rv1854c	-1.87875946103	False
Rv1875	-1.53424398901	False
Rv2757c	-1.02428146752	False
Rv2829c	-1.399346704	False
Rv3035	-1.63038079345	False
Rv0240	-0.792913831441	False
Rv0277c	-2.15264903356	False
Rv0582	-1.43264897939	False
Rv3031	-1.67157730292	False
Rv3063	-1.88269716009	False
Rv3481c	-0.771836310158	False
Rv1110	-0.750831625401	False
Rv1159A	-0.77167191557	False
Rv1997	-2.26238977194	False
Rv1905c	-1.77379572898	False
Rv3572	-1.08147996618	False
Rv2134c	-1.15726164177	False
Rv3333c	-1.7320463788	False
Rv2669	-1.08147993349	False
Rv0413	-0.636608052846	True
Rv1160	-0.364254686344	False
Rv2985	-1.71871436323	False
Rv1639c	-1.85657293307	False
Rv1388	-1.27234933864	True
Rv2324	-1.25223767922	False
Rv2327	-0.343814250405	False
Rv3908	-1.38879711229	False
Rv3707c	-1.34078836637	False
Rv0706	-1.60852819767	True
Rv3080c	-2.1886677521	False
Rv1569	-1.280962962	False
Rv2665	-1.30468767202	False
Rv0207c	-1.06709337774	False
Rv2725c	-2.04683542259	False
Rv3875	-0.792913861231	False
Rv2988c	-1.25791601278	False
Rv3890c	-1.69243107503	False
Rv3891c	-1.5053925943	False
Rv3904c	-1.61583555845	False
Rv3905c	-1.0629745515	False
Rv3817	-1.80610714681	True
Rv2499c	-1.32955758901	False
Rv3819	-1.37980455732	True
Rv0731c	-1.55067870774	False
Rv3017c	-1.1088079808	False
Rv0287	-1.07428666886	False
Rv3444c	-1.08147996438	False
Rv3445c	-0.733293975069	False
Rv2190c	-2.06852027718	False
Rv2617c	-1.3805846442	False
Rv2492	-1.28663966667	False
Rv2491	-1.86347508044	False
Rv0652	-0.782365972543	False
Rv2484c	-1.40457360446	False
Rv0288	-0.782365978665	False
